date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:55:44	213990/213990	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:55:42%20GMT	https://static.wixstatic.com/media/886043_f5dc04b5376848f5bdfd80dee08ce6e8~mv2.png/v1/fill/w_446,h_343,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/b2ca2c35-0eb0-4fab-966c-63212de7aa3a_edi.png	C:/My%20Web%20Sites/alvin/static.wixstatic.com/media/886043_f5dc04b5376848f5bdfd80dee08ce6e8_mv2.png/v1/fill/w_446,h_343,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/b2ca2c35-0eb0-4fab-966c-63212de7aa3a_edi.png	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:44	174788/174788	---M--	200	added ('OK')	image/png	date:Sat,%2001%20Feb%202025%2000:55:43%20GMT	https://static.wixstatic.com/media/886043_a95668031591430bbf48511a96e2fa79~mv2.png/v1/fill/w_394,h_300,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/82d250a6-dbdb-4306-b80c-cd1b6008ba6d_edi.png	C:/My%20Web%20Sites/alvin/static.wixstatic.com/media/886043_a95668031591430bbf48511a96e2fa79_mv2.png/v1/fill/w_394,h_300,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/82d250a6-dbdb-4306-b80c-cd1b6008ba6d_edi.png	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:44	5209/5209	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Feb%202025%2000:55:43%20GMT	https://static.wixstatic.com/media/886043_fb68747107a2493bb15ac368afc1b703~mv2.jpeg/v1/fill/w_108,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/WhatsApp%20Image%202025-01-20%20at%2015_13_50.jpeg	C:/My%20Web%20Sites/alvin/static.wixstatic.com/media/886043_fb68747107a2493bb15ac368afc1b703_mv2.jpeg/v1/fill/w_108,h_144,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/WhatsApp%20Image%202025-01-20%20at%2015_13_50.jpg	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:45	25545/25545	---M-Z	200	added ('OK')	application/javascript	etag:W/%22deae894670b81e2b7527b0ff4d11c80a%22	https://static.parastorage.com/services/wix-thunderbolt/dist/8875.4f0e86e1.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/8875.4f0e86e1.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:45	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	C:/My%20Web%20Sites/alvin/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:46	2484/2484	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:55:44%20GMT	https://arsellachristabel2.wixsite.com/sitemap.xml	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/sitemap.d.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:46	2484/2484	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:55:45%20GMT	https://arsellachristabel2.wixsite.com/feed.xml	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/feed.e.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:46	124568/124568	---M-Z	200	added ('OK')	application/javascript	etag:W/%2232224d01a492fb03f7c2c4221a22436e%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.b8425042.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.b8425042.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:47	256721/256721	---M-Z	200	added ('OK')	application/javascript	etag:W/%22b03668ada1c36ef7b17f83867fc6bd91%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.18cd014d.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/main.18cd014d.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:47	152/152	---M--	200	added ('OK')	application/javascript	etag:%2217dc6142a5674dc31c4e4ac8ab3502fc%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.a20626f8.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.a20626f8.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:47	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:47	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:48	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:48	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:49	2484/2484	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:55:47%20GMT	https://arsellachristabel2.wixsite.com/decodeURIComponent(e	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/decodeURIComponent(e.16.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:49	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%226f1af620740f6e8d6851e2794ba694d0%22	https://static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3)
07:55:50	2485/2485	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:55:48%20GMT	https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/s	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/alvin-and-the-chip-3/s.18.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:50	2486/2486	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:55:49%20GMT	https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/t	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/alvin-and-the-chip-3/t.19.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:51	2483/2483	---MCZ	400	error ('Bad%20Request')	text/html	date:Sat,%2001%20Feb%202025%2000:55:50%20GMT	https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/robots.txt	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/alvin-and-the-chip-3/robots.1a.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:53	579/579	---M--	200	added ('OK')	text/xml	etag:W/%22243-mI3x58cyK8tr+6BOsXUbFyuRtm4%22	https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/sitemap.xml	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/alvin-and-the-chip-3/sitemap.xml	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:53	2486/2486	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Feb%202025%2000:55:52%20GMT	https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/feed.xml	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/alvin-and-the-chip-3/feed.1c.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:53	124476/124476	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e4c1ab124cc66a5d8013c4302640702a%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.569be6c3.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.569be6c3.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:54	256617/256617	---M-Z	200	added ('OK')	application/javascript	etag:W/%2274239bee453d86fb7bb40c753dfeaecf%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.b0d83c2c.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/wix-thunderbolt/dist/main.b0d83c2c.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:54	381989/381989	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d25371dd6fdebb384902acb686e2c62f%22	https://static.parastorage.com/services/bookings-service-list-widget/1.1519.0/BookOnlineViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/alvin/static.parastorage.com/services/bookings-service-list-widget/1.1519.0/BookOnlineViewerWidgetNoCss.bundle.min.js	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
07:55:55	2482/2482	---MCZ	400	error ('Bad%20Request')	text/html	date:Sat,%2001%20Feb%202025%2000:55:53%20GMT	https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/decodeURIComponent(e	C:/My%20Web%20Sites/alvin/arsellachristabel2.wixsite.com/alvin-and-the-chip-3/decodeURIComponent(e.20.delayed	(from https://arsellachristabel2.wixsite.com/alvin-and-the-chip-3/book-online)
